Area Abbreviation,Area Code,Area,Item Code,Item,Element Code,Element,Unit,latitude,longitude,Y2009,Y2010,Y2011,Y2012,Y2013
TD,39,Uttar Pradesh,2782,"Fish, Liver Oil",5521,Feed,1000 tonnes,15.45,18.73,0,0,0,0,0
TD,39,Uttar Pradesh,2782,"Fish, Liver Oil",5142,Food,1000 tonnes,15.45,18.73,0,0,0,0,0
TD,39,Uttar Pradesh,2744,Eggs,5142,Food,1000 tonnes,15.45,18.73,3,3,3,3,3
TD,39,Uttar Pradesh,2848,Milk - Excluding Butter,5521,Feed,1000 tonnes,15.45,18.73,7,7,7,7,7
TD,39,Uttar Pradesh,2848,Milk - Excluding Butter,5142,Food,1000 tonnes,15.45,18.73,254,263,263,264,265
TD,39,Uttar Pradesh,2761,Freshwater Fish,5142,Food,1000 tonnes,15.45,18.73,40,50,60,60,60
TD,39,Uttar Pradesh,2762,Demersal Fish,5142,Food,1000 tonnes,15.45,18.73,0,0,0,0,0
TD,39,Uttar Pradesh,2763,Pelagic Fish,5521,Feed,1000 tonnes,15.45,18.73,0,0,0,0,0
TD,39,Uttar Pradesh,2763,Pelagic Fish,5142,Food,1000 tonnes,15.45,18.73,1,1,1,1,1
TD,39,Uttar Pradesh,2764,"Marine Fish, Other",5142,Food,1000 tonnes,15.45,18.73,0,0,0,0,0
TD,39,Uttar Pradesh,2765,Crustaceans,5142,Food,1000 tonnes,15.45,18.73,0,0,0,0,0
TD,39,Uttar Pradesh,2766,Cephalopods,5142,Food,1000 tonnes,15.45,18.73,0,0,0,0,0
TD,39,Uttar Pradesh,2767,"Molluscs, Other",5142,Food,1000 tonnes,15.45,18.73,0,0,0,0,0
TD,39,Uttar Pradesh,2769,"Aquatic Animals, Others",5142,Food,1000 tonnes,15.45,18.73,0,0,0,0,0
TD,39,Uttar Pradesh,2680,Infant food,5142,Food,1000 tonnes,15.45,18.73,0,0,0,0,0
TD,39,Uttar Pradesh,2905,Cereals - Excluding Beer,5521,Feed,1000 tonnes,15.45,18.73,40,41,35,66,56
TD,39,Uttar Pradesh,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,15.45,18.73,1728,1799,1858,2070,2088
TD,39,Uttar Pradesh,2907,Starchy Roots,5521,Feed,1000 tonnes,15.45,18.73,32,37,36,38,39
TD,39,Uttar Pradesh,2907,Starchy Roots,5142,Food,1000 tonnes,15.45,18.73,610,670,655,687,709
TD,39,Uttar Pradesh,2909,Sugar & Sweeteners,5142,Food,1000 tonnes,15.45,18.73,88,108,123,138,136
TD,39,Uttar Pradesh,2911,Pulses,5142,Food,1000 tonnes,15.45,18.73,108,103,104,107,112
TD,39,Uttar Pradesh,2912,Treenuts,5142,Food,1000 tonnes,15.45,18.73,0,0,0,0,0
TD,39,Uttar Pradesh,2913,Oilcrops,5521,Feed,1000 tonnes,15.45,18.73,1,1,1,1,1
TD,39,Uttar Pradesh,2913,Oilcrops,5142,Food,1000 tonnes,15.45,18.73,200,213,219,187,211
TD,39,Uttar Pradesh,2914,Vegetable Oils,5142,Food,1000 tonnes,15.45,18.73,40,38,41,40,40
TD,39,Uttar Pradesh,2918,Vegetables,5142,Food,1000 tonnes,15.45,18.73,96,90,93,96,99
TD,39,Uttar Pradesh,2919,Fruits - Excluding Wine,5142,Food,1000 tonnes,15.45,18.73,105,105,107,110,109
TD,39,Uttar Pradesh,2922,Stimulants,5142,Food,1000 tonnes,15.45,18.73,0,1,0,0,0
TD,39,Uttar Pradesh,2923,Spices,5142,Food,1000 tonnes,15.45,18.73,0,0,0,0,0
TD,39,Uttar Pradesh,2924,Alcoholic Beverages,5142,Food,1000 tonnes,15.45,18.73,55,61,59,83,78
TD,39,Uttar Pradesh,2943,Meat,5142,Food,1000 tonnes,15.45,18.73,142,147,151,153,154
TD,39,Uttar Pradesh,2945,Offals,5142,Food,1000 tonnes,15.45,18.73,25,26,26,27,27
TD,39,Uttar Pradesh,2946,Animal fats,5521,Feed,1000 tonnes,15.45,18.73,0,0,0,0,0
TD,39,Uttar Pradesh,2946,Animal fats,5142,Food,1000 tonnes,15.45,18.73,5,5,5,5,5
TD,39,Uttar Pradesh,2949,Eggs,5142,Food,1000 tonnes,15.45,18.73,3,3,3,3,3
TD,39,Uttar Pradesh,2948,Milk - Excluding Butter,5521,Feed,1000 tonnes,15.45,18.73,7,7,7,7,7
TD,39,Uttar Pradesh,2948,Milk - Excluding Butter,5142,Food,1000 tonnes,15.45,18.73,254,263,263,264,265
TD,39,Uttar Pradesh,2960,"Fish, Seafood",5521,Feed,1000 tonnes,15.45,18.73,0,0,0,0,0
TD,39,Uttar Pradesh,2960,"Fish, Seafood",5142,Food,1000 tonnes,15.45,18.73,41,51,61,61,61
TD,39,Uttar Pradesh,2961,"Aquatic Products, Other",5142,Food,1000 tonnes,15.45,18.73,0,0,0,0,0
TD,39,Uttar Pradesh,2928,Miscellaneous,5142,Food,1000 tonnes,15.45,18.73,0,0,0,0,0
CL,40,Gujarat,2511,Wheat and products,5521,Feed,1000 tonnes,-35.68,-71.54,145,150,150,125,145
CL,40,Gujarat,2511,Wheat and products,5142,Food,1000 tonnes,-35.68,-71.54,1760,1814,1861,1911,1845
CL,40,Gujarat,2805,Rice (Milled Equivalent),5142,Food,1000 tonnes,-35.68,-71.54,158,138,141,157,156
CL,40,Gujarat,2513,Barley and products,5521,Feed,1000 tonnes,-35.68,-71.54,20,20,22,20,20
CL,40,Gujarat,2513,Barley and products,5142,Food,1000 tonnes,-35.68,-71.54,12,12,12,12,13
CL,40,Gujarat,2514,Maize and products,5521,Feed,1000 tonnes,-35.68,-71.54,1550,1400,1500,1700,1920
CL,40,Gujarat,2514,Maize and products,5142,Food,1000 tonnes,-35.68,-71.54,382,361,373,366,371
CL,40,Gujarat,2515,Rye and products,5142,Food,1000 tonnes,-35.68,-71.54,8,4,6,1,4
CL,40,Gujarat,2516,Oats,5521,Feed,1000 tonnes,-35.68,-71.54,250,260,291,250,350
CL,40,Gujarat,2516,Oats,5142,Food,1000 tonnes,-35.68,-71.54,25,31,30,38,49
CL,40,Gujarat,2517,Millet and products,5521,Feed,1000 tonnes,-35.68,-71.54,0,1,1,1,0
CL,40,Gujarat,2518,Sorghum and products,5521,Feed,1000 tonnes,-35.68,-71.54,537,625,636,597,268
CL,40,Gujarat,2520,"Cereals, Other",5521,Feed,1000 tonnes,-35.68,-71.54,108,174,191,133,127
CL,40,Gujarat,2520,"Cereals, Other",5142,Food,1000 tonnes,-35.68,-71.54,19,27,32,29,35
CL,40,Gujarat,2532,Cassava and products,5142,Food,1000 tonnes,-35.68,-71.54,0,0,0,1,1
CL,40,Gujarat,2531,Potatoes and products,5521,Feed,1000 tonnes,-35.68,-71.54,19,22,117,87,82
CL,40,Gujarat,2531,Potatoes and products,5142,Food,1000 tonnes,-35.68,-71.54,850,1003,1132,1096,1089
CL,40,Gujarat,2533,Sweet potatoes,5142,Food,1000 tonnes,-35.68,-71.54,10,12,13,14,14
CL,40,Gujarat,2534,"Roots, Other",5142,Food,1000 tonnes,-35.68,-71.54,0,0,0,1,1
CL,40,Gujarat,2542,Sugar (Raw Equivalent),5142,Food,1000 tonnes,-35.68,-71.54,785,787,785,786,789
CL,40,Gujarat,2543,"Sweeteners, Other",5142,Food,1000 tonnes,-35.68,-71.54,24,46,56,57,51
CL,40,Gujarat,2745,Honey,5142,Food,1000 tonnes,-35.68,-71.54,0,0,1,3,3
CL,40,Gujarat,2546,Beans,5142,Food,1000 tonnes,-35.68,-71.54,27,20,22,14,29
CL,40,Gujarat,2547,Peas,5142,Food,1000 tonnes,-35.68,-71.54,6,9,7,8,6
CL,40,Gujarat,2549,"Pulses, Other and products",5521,Feed,1000 tonnes,-35.68,-71.54,2,21,7,8,13
CL,40,Gujarat,2549,"Pulses, Other and products",5142,Food,1000 tonnes,-35.68,-71.54,18,37,30,39,39
CL,40,Gujarat,2551,Nuts and products,5142,Food,1000 tonnes,-35.68,-71.54,11,22,15,20,26
CL,40,Gujarat,2555,Soyabeans,5142,Food,1000 tonnes,-35.68,-71.54,0,0,1,1,1
CL,40,Gujarat,2556,Groundnuts (Shelled Eq),5142,Food,1000 tonnes,-35.68,-71.54,10,11,12,12,13
CL,40,Gujarat,2558,Rape and Mustardseed,5142,Food,1000 tonnes,-35.68,-71.54,0,1,1,1,1
CL,40,Gujarat,2560,Coconuts - Incl Copra,5142,Food,1000 tonnes,-35.68,-71.54,7,8,8,8,7
CL,40,Gujarat,2561,Sesame seed,5142,Food,1000 tonnes,-35.68,-71.54,0,0,0,0,0
CL,40,Gujarat,2563,Olives (including preserved),5142,Food,1000 tonnes,-35.68,-71.54,27,31,25,25,31
CL,40,Gujarat,2570,"Oilcrops, Other",5521,Feed,1000 tonnes,-35.68,-71.54,2,1,0,0,2
CL,40,Gujarat,2570,"Oilcrops, Other",5142,Food,1000 tonnes,-35.68,-71.54,0,0,0,0,0
CL,40,Gujarat,2571,Soyabean Oil,5142,Food,1000 tonnes,-35.68,-71.54,79,76,78,70,76
CL,40,Gujarat,2572,Groundnut Oil,5142,Food,1000 tonnes,-35.68,-71.54,0,0,0,0,0
CL,40,Gujarat,2573,Sunflowerseed Oil,5142,Food,1000 tonnes,-35.68,-71.54,25,25,25,26,25
CL,40,Gujarat,2574,Rape and Mustard Oil,5142,Food,1000 tonnes,-35.68,-71.54,27,22,20,23,23
CL,40,Gujarat,2579,Sesameseed Oil,5142,Food,1000 tonnes,-35.68,-71.54,0,0,0,0,0
CL,40,Gujarat,2580,Olive Oil,5142,Food,1000 tonnes,-35.68,-71.54,3,2,1,0,1
CL,40,Gujarat,2582,Maize Germ Oil,5142,Food,1000 tonnes,-35.68,-71.54,0,0,1,1,1
CL,40,Gujarat,2586,"Oilcrops Oil, Other",5142,Food,1000 tonnes,-35.68,-71.54,1,1,1,1,1
CL,40,Gujarat,2601,Tomatoes and products,5142,Food,1000 tonnes,-35.68,-71.54,111,38,101,83,177
CL,40,Gujarat,2602,Onions,5142,Food,1000 tonnes,-35.68,-71.54,239,187,181,238,255
CL,40,Gujarat,2605,"Vegetables, Other",5142,Food,1000 tonnes,-35.68,-71.54,957,900,907,936,831
CL,40,Gujarat,2611,"Oranges, Mandarines",5142,Food,1000 tonnes,-35.68,-71.54,97,81,75,90,101
CL,40,Gujarat,2612,"Lemons, Limes and products",5142,Food,1000 tonnes,-35.68,-71.54,110,98,100,109,112
CL,40,Gujarat,2613,Grapefruit and products,5142,Food,1000 tonnes,-35.68,-71.54,0,0,0,1,1
CL,40,Gujarat,2614,"Citrus, Other",5142,Food,1000 tonnes,-35.68,-71.54,1,2,1,1,2
CL,40,Gujarat,2615,Bananas,5142,Food,1000 tonnes,-35.68,-71.54,169,165,173,127,166
CL,40,Gujarat,2616,Plantains,5142,Food,1000 tonnes,-35.68,-71.54,0,0,0,56,12
CL,40,Gujarat,2617,Apples and products,5142,Food,1000 tonnes,-35.68,-71.54,158,256,148,178,196
CL,40,Gujarat,2618,Pineapples and products,5142,Food,1000 tonnes,-35.68,-71.54,24,30,39,43,51
CL,40,Gujarat,2619,Dates,5142,Food,1000 tonnes,-35.68,-71.54,0,0,0,0,0
CL,40,Gujarat,2620,Grapes and products (excl wine),5142,Food,1000 tonnes,-35.68,-71.54,69,114,103,84,91
CL,40,Gujarat,2625,"Fruits, Other",5142,Food,1000 tonnes,-35.68,-71.54,443,376,299,316,395
CL,40,Gujarat,2630,Coffee and products,5142,Food,1000 tonnes,-35.68,-71.54,2,9,4,7,7
CL,40,Gujarat,2633,Cocoa Beans and products,5142,Food,1000 tonnes,-35.68,-71.54,20,23,20,21,22
CL,40,Gujarat,2635,Tea (including mate),5142,Food,1000 tonnes,-35.68,-71.54,23,27,28,28,27
CL,40,Gujarat,2640,Pepper,5142,Food,1000 tonnes,-35.68,-71.54,0,0,0,0,0
CL,40,Gujarat,2641,Pimento,5142,Food,1000 tonnes,-35.68,-71.54,0,0,0,0,0
CL,40,Gujarat,2642,Cloves,5142,Food,1000 tonnes,-35.68,-71.54,0,0,0,0,0
CL,40,Gujarat,2645,"Spices, Other",5142,Food,1000 tonnes,-35.68,-71.54,1,1,1,1,1
CL,40,Gujarat,2655,Wine,5142,Food,1000 tonnes,-35.68,-71.54,272,274,294,297,300
CL,40,Gujarat,2656,Beer,5142,Food,1000 tonnes,-35.68,-71.54,614,634,671,770,763
CL,40,Gujarat,2657,"Beverages, Fermented",5142,Food,1000 tonnes,-35.68,-71.54,0,0,0,0,0
CL,40,Gujarat,2658,"Beverages, Alcoholic",5142,Food,1000 tonnes,-35.68,-71.54,51,50,42,43,44
CL,40,Gujarat,2731,Bovine Meat,5142,Food,1000 tonnes,-35.68,-71.54,352,371,339,359,420
CL,40,Gujarat,2732,Mutton & Goat Meat,5142,Food,1000 tonnes,-35.68,-71.54,11,9,10,10,7
CL,40,Gujarat,2733,Pigmeat,5142,Food,1000 tonnes,-35.68,-71.54,361,378,401,428,435
CL,40,Gujarat,2734,Poultry Meat,5142,Food,1000 tonnes,-35.68,-71.54,529,563,622,627,643
CL,40,Gujarat,2735,"Meat, Other",5521,Feed,1000 tonnes,-35.68,-71.54,4,4,4,4,4
CL,40,Gujarat,2735,"Meat, Other",5142,Food,1000 tonnes,-35.68,-71.54,4,4,4,4,4
CL,40,Gujarat,2736,"Offals, Edible",5142,Food,1000 tonnes,-35.68,-71.54,28,16,12,7,17
CL,40,Gujarat,2740,"Butter, Ghee",5142,Food,1000 tonnes,-35.68,-71.54,17,19,19,20,22
CL,40,Gujarat,2743,Cream,5142,Food,1000 tonnes,-35.68,-71.54,0,1,1,1,1
CL,40,Gujarat,2737,"Fats, Animals, Raw",5142,Food,1000 tonnes,-35.68,-71.54,44,45,56,57,60
CL,40,Gujarat,2781,"Fish, Body Oil",5521,Feed,1000 tonnes,-35.68,-71.54,126,130,200,141,90
CL,40,Gujarat,2781,"Fish, Body Oil",5142,Food,1000 tonnes,-35.68,-71.54,0,0,0,0,0
CL,40,Gujarat,2782,"Fish, Liver Oil",5142,Food,1000 tonnes,-35.68,-71.54,0,0,0,0,0
CL,40,Gujarat,2744,Eggs,5142,Food,1000 tonnes,-35.68,-71.54,162,163,168,175,176
CL,40,Gujarat,2848,Milk - Excluding Butter,5521,Feed,1000 tonnes,-35.68,-71.54,539,657,674,639,605
CL,40,Gujarat,2848,Milk - Excluding Butter,5142,Food,1000 tonnes,-35.68,-71.54,1605,1625,1745,1945,2046
CL,40,Gujarat,2761,Freshwater Fish,5521,Feed,1000 tonnes,-35.68,-71.54,81,50,95,78,0
CL,40,Gujarat,2761,Freshwater Fish,5142,Food,1000 tonnes,-35.68,-71.54,3,4,7,16,11
CL,40,Gujarat,2762,Demersal Fish,5521,Feed,1000 tonnes,-35.68,-71.54,183,46,195,81,59
CL,40,Gujarat,2762,Demersal Fish,5142,Food,1000 tonnes,-35.68,-71.54,70,82,78,61,58
CL,40,Gujarat,2763,Pelagic Fish,5521,Feed,1000 tonnes,-35.68,-71.54,449,842,1120,831,441
CL,40,Gujarat,2763,Pelagic Fish,5142,Food,1000 tonnes,-35.68,-71.54,120,76,73,63,65
CL,40,Gujarat,2764,"Marine Fish, Other",5142,Food,1000 tonnes,-35.68,-71.54,0,1,0,2,0
CL,40,Gujarat,2765,Crustaceans,5521,Feed,1000 tonnes,-35.68,-71.54,0,1,0,0,0
CL,40,Gujarat,2765,Crustaceans,5142,Food,1000 tonnes,-35.68,-71.54,20,18,26,40,36
CL,40,Gujarat,2766,Cephalopods,5521,Feed,1000 tonnes,-35.68,-71.54,43,140,32,14,3
CL,40,Gujarat,2766,Cephalopods,5142,Food,1000 tonnes,-35.68,-71.54,3,28,35,31,31
CL,40,Gujarat,2767,"Molluscs, Other",5142,Food,1000 tonnes,-35.68,-71.54,25,23,19,10,19
CL,40,Gujarat,2768,"Meat, Aquatic Mammals",5142,Food,1000 tonnes,-35.68,-71.54,0,0,0,0,0
CL,40,Gujarat,2769,"Aquatic Animals, Others",5142,Food,1000 tonnes,-35.68,-71.54,12,11,14,11,13
CL,40,Gujarat,2775,Aquatic Plants,5142,Food,1000 tonnes,-35.68,-71.54,0,0,0,0,0
CL,40,Gujarat,2680,Infant food,5142,Food,1000 tonnes,-35.68,-71.54,0,0,0,0,0
CL,40,Gujarat,2905,Cereals - Excluding Beer,5521,Feed,1000 tonnes,-35.68,-71.54,2611,2630,2790,2826,2830
CL,40,Gujarat,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,-35.68,-71.54,2363,2386,2457,2515,2473
CL,40,Gujarat,2907,Starchy Roots,5521,Feed,1000 tonnes,-35.68,-71.54,19,22,117,87,82
CL,40,Gujarat,2907,Starchy Roots,5142,Food,1000 tonnes,-35.68,-71.54,861,1016,1147,1112,1105
CL,40,Gujarat,2909,Sugar & Sweeteners,5142,Food,1000 tonnes,-35.68,-71.54,809,833,843,845,843
CL,40,Gujarat,2911,Pulses,5521,Feed,1000 tonnes,-35.68,-71.54,2,21,7,8,13
CL,40,Gujarat,2911,Pulses,5142,Food,1000 tonnes,-35.68,-71.54,51,65,59,61,74
CL,40,Gujarat,2912,Treenuts,5142,Food,1000 tonnes,-35.68,-71.54,11,22,15,20,26
CL,40,Gujarat,2913,Oilcrops,5521,Feed,1000 tonnes,-35.68,-71.54,2,1,0,0,2
CL,40,Gujarat,2913,Oilcrops,5142,Food,1000 tonnes,-35.68,-71.54,45,52,47,46,54
CL,40,Gujarat,2914,Vegetable Oils,5142,Food,1000 tonnes,-35.68,-71.54,136,126,126,120,128
CL,40,Gujarat,2918,Vegetables,5142,Food,1000 tonnes,-35.68,-71.54,1307,1125,1189,1258,1264
CL,40,Gujarat,2919,Fruits - Excluding Wine,5142,Food,1000 tonnes,-35.68,-71.54,1071,1124,937,1003,1126
CL,40,Gujarat,2922,Stimulants,5142,Food,1000 tonnes,-35.68,-71.54,45,59,52,56,56
CL,40,Gujarat,2923,Spices,5142,Food,1000 tonnes,-35.68,-71.54,1,1,1,1,2
CL,40,Gujarat,2924,Alcoholic Beverages,5142,Food,1000 tonnes,-35.68,-71.54,936,959,1007,1110,1107
CL,40,Gujarat,2943,Meat,5521,Feed,1000 tonnes,-35.68,-71.54,4,4,4,4,4
CL,40,Gujarat,2943,Meat,5142,Food,1000 tonnes,-35.68,-71.54,1257,1325,1376,1428,1510
CL,40,Gujarat,2945,Offals,5142,Food,1000 tonnes,-35.68,-71.54,28,16,12,7,17
CL,40,Gujarat,2946,Animal fats,5521,Feed,1000 tonnes,-35.68,-71.54,126,130,200,141,90
CL,40,Gujarat,2946,Animal fats,5142,Food,1000 tonnes,-35.68,-71.54,62,65,76,78,83
CL,40,Gujarat,2949,Eggs,5142,Food,1000 tonnes,-35.68,-71.54,162,163,168,175,176
CL,40,Gujarat,2948,Milk - Excluding Butter,5521,Feed,1000 tonnes,-35.68,-71.54,539,657,674,639,605
CL,40,Gujarat,2948,Milk - Excluding Butter,5142,Food,1000 tonnes,-35.68,-71.54,1605,1625,1745,1945,2046
CL,40,Gujarat,2960,"Fish, Seafood",5521,Feed,1000 tonnes,-35.68,-71.54,757,1079,1442,1004,503
CL,40,Gujarat,2960,"Fish, Seafood",5142,Food,1000 tonnes,-35.68,-71.54,241,230,239,222,220
CL,40,Gujarat,2961,"Aquatic Products, Other",5142,Food,1000 tonnes,-35.68,-71.54,12,11,14,11,13
CL,40,Gujarat,2928,Miscellaneous,5142,Food,1000 tonnes,-35.68,-71.54,0,0,0,0,0
HK,96,Maharashtra,2511,Wheat and products,5142,Food,1000 tonnes,22.4,114.11,363,385,378,383,383
HK,96,Maharashtra,2805,Rice (Milled Equivalent),5521,Feed,1000 tonnes,22.4,114.11,0,0,0,0,0
HK,96,Maharashtra,2805,Rice (Milled Equivalent),5142,Food,1000 tonnes,22.4,114.11,330,334,339,304,313
HK,96,Maharashtra,2513,Barley and products,5521,Feed,1000 tonnes,22.4,114.11,0,0,0,0,0
HK,96,Maharashtra,2513,Barley and products,5142,Food,1000 tonnes,22.4,114.11,0,0,0,0,0
HK,96,Maharashtra,2514,Maize and products,5521,Feed,1000 tonnes,22.4,114.11,12,15,6,0,2
HK,96,Maharashtra,2514,Maize and products,5142,Food,1000 tonnes,22.4,114.11,28,30,37,32,32
HK,96,Maharashtra,2515,Rye and products,5521,Feed,1000 tonnes,22.4,114.11,0,0,0,0,0
HK,96,Maharashtra,2515,Rye and products,5142,Food,1000 tonnes,22.4,114.11,3,3,1,0,0
HK,96,Maharashtra,2516,Oats,5521,Feed,1000 tonnes,22.4,114.11,0,0,0,0,0
HK,96,Maharashtra,2516,Oats,5142,Food,1000 tonnes,22.4,114.11,14,17,17,15,18
HK,96,Maharashtra,2517,Millet and products,5521,Feed,1000 tonnes,22.4,114.11,0,0,0,0,0
HK,96,Maharashtra,2518,Sorghum and products,5521,Feed,1000 tonnes,22.4,114.11,0,0,0,0,0
HK,96,Maharashtra,2520,"Cereals, Other",5521,Feed,1000 tonnes,22.4,114.11,0,0,0,0,0
HK,96,Maharashtra,2520,"Cereals, Other",5142,Food,1000 tonnes,22.4,114.11,29,17,22,16,17
HK,96,Maharashtra,2532,Cassava and products,5521,Feed,1000 tonnes,22.4,114.11,5,5,2,4,4
HK,96,Maharashtra,2532,Cassava and products,5142,Food,1000 tonnes,22.4,114.11,6,6,3,11,8
HK,96,Maharashtra,2531,Potatoes and products,5521,Feed,1000 tonnes,22.4,114.11,36,50,34,30,31
HK,96,Maharashtra,2531,Potatoes and products,5142,Food,1000 tonnes,22.4,114.11,155,172,149,181,178
HK,96,Maharashtra,2533,Sweet potatoes,5521,Feed,1000 tonnes,22.4,114.11,0,0,0,0,0
HK,96,Maharashtra,2533,Sweet potatoes,5142,Food,1000 tonnes,22.4,114.11,2,3,2,1,1
HK,96,Maharashtra,2535,Yams,5142,Food,1000 tonnes,22.4,114.11,0,0,0,0,0
HK,96,Maharashtra,2534,"Roots, Other",5142,Food,1000 tonnes,22.4,114.11,2,2,4,2,2
HK,96,Maharashtra,2536,Sugar cane,5142,Food,1000 tonnes,22.4,114.11,2,1,1,0,0
HK,96,Maharashtra,2537,Sugar beet,5521,Feed,1000 tonnes,22.4,114.11,0,0,0,0,0
HK,96,Maharashtra,2542,Sugar (Raw Equivalent),5142,Food,1000 tonnes,22.4,114.11,231,236,233,240,237
HK,96,Maharashtra,2543,"Sweeteners, Other",5142,Food,1000 tonnes,22.4,114.11,15,18,17,18,18
HK,96,Maharashtra,2745,Honey,5142,Food,1000 tonnes,22.4,114.11,2,3,3,3,3
HK,96,Maharashtra,2546,Beans,5142,Food,1000 tonnes,22.4,114.11,8,8,9,9,9
HK,96,Maharashtra,2547,Peas,5142,Food,1000 tonnes,22.4,114.11,0,0,0,0,0
HK,96,Maharashtra,2549,"Pulses, Other and products",5142,Food,1000 tonnes,22.4,114.11,1,1,1,1,1
HK,96,Maharashtra,2551,Nuts and products,5142,Food,1000 tonnes,22.4,114.11,87,101,80,97,91
HK,96,Maharashtra,2555,Soyabeans,5142,Food,1000 tonnes,22.4,114.11,22,19,21,20,20
HK,96,Maharashtra,2556,Groundnuts (Shelled Eq),5142,Food,1000 tonnes,22.4,114.11,8,8,9,8,8
HK,96,Maharashtra,2557,Sunflower seed,5142,Food,1000 tonnes,22.4,114.11,0,0,0,0,0
HK,96,Maharashtra,2558,Rape and Mustardseed,5521,Feed,1000 tonnes,22.4,114.11,0,0,0,0,0
HK,96,Maharashtra,2558,Rape and Mustardseed,5142,Food,1000 tonnes,22.4,114.11,3,2,1,1,1
HK,96,Maharashtra,2560,Coconuts - Incl Copra,5142,Food,1000 tonnes,22.4,114.11,6,6,4,7,8
HK,96,Maharashtra,2561,Sesame seed,5142,Food,1000 tonnes,22.4,114.11,1,1,1,1,1
HK,96,Maharashtra,2563,Olives (including preserved),5142,Food,1000 tonnes,22.4,114.11,0,0,0,1,1
HK,96,Maharashtra,2570,"Oilcrops, Other",5521,Feed,1000 tonnes,22.4,114.11,3,0,0,0,0
HK,96,Maharashtra,2570,"Oilcrops, Other",5142,Food,1000 tonnes,22.4,114.11,1,1,1,0,0
HK,96,Maharashtra,2571,Soyabean Oil,5142,Food,1000 tonnes,22.4,114.11,41,40,40,41,41
HK,96,Maharashtra,2572,Groundnut Oil,5142,Food,1000 tonnes,22.4,114.11,9,10,9,6,6
HK,96,Maharashtra,2573,Sunflowerseed Oil,5142,Food,1000 tonnes,22.4,114.11,1,1,2,1,1
HK,96,Maharashtra,2574,Rape and Mustard Oil,5142,Food,1000 tonnes,22.4,114.11,4,0,5,10,9
HK,96,Maharashtra,2578,Coconut Oil,5142,Food,1000 tonnes,22.4,114.11,1,1,1,1,1
HK,96,Maharashtra,2579,Sesameseed Oil,5142,Food,1000 tonnes,22.4,114.11,2,2,2,1,1
HK,96,Maharashtra,2580,Olive Oil,5142,Food,1000 tonnes,22.4,114.11,3,3,3,4,4
HK,96,Maharashtra,2582,Maize Germ Oil,5142,Food,1000 tonnes,22.4,114.11,6,7,6,6,6
HK,96,Maharashtra,2586,"Oilcrops Oil, Other",5142,Food,1000 tonnes,22.4,114.11,10,10,7,6,6
HK,96,Maharashtra,2601,Tomatoes and products,5142,Food,1000 tonnes,22.4,114.11,18,21,21,23,22
HK,96,Maharashtra,2602,Onions,5142,Food,1000 tonnes,22.4,114.11,15,5,6,18,15
HK,96,Maharashtra,2605,"Vegetables, Other",5521,Feed,1000 tonnes,22.4,114.11,0,0,0,0,0
HK,96,Maharashtra,2605,"Vegetables, Other",5142,Food,1000 tonnes,22.4,114.11,660,657,775,852,770
HK,96,Maharashtra,2611,"Oranges, Mandarines",5142,Food,1000 tonnes,22.4,114.11,117,119,129,125,133
HK,96,Maharashtra,2612,"Lemons, Limes and products",5142,Food,1000 tonnes,22.4,114.11,17,15,18,17,17
HK,96,Maharashtra,2613,Grapefruit and products,5142,Food,1000 tonnes,22.4,114.11,14,15,11,19,18
HK,96,Maharashtra,2614,"Citrus, Other",5142,Food,1000 tonnes,22.4,114.11,1,1,0,3,2
HK,96,Maharashtra,2615,Bananas,5142,Food,1000 tonnes,22.4,114.11,50,47,55,52,52
HK,96,Maharashtra,2616,Plantains,5142,Food,1000 tonnes,22.4,114.11,0,0,0,0,0
HK,96,Maharashtra,2617,Apples and products,5142,Food,1000 tonnes,22.4,114.11,69,69,61,58,60
HK,96,Maharashtra,2618,Pineapples and products,5142,Food,1000 tonnes,22.4,114.11,14,12,14,11,11
HK,96,Maharashtra,2619,Dates,5142,Food,1000 tonnes,22.4,114.11,1,2,2,1,1
HK,96,Maharashtra,2620,Grapes and products (excl wine),5142,Food,1000 tonnes,22.4,114.11,25,26,27,30,26
HK,96,Maharashtra,2625,"Fruits, Other",5142,Food,1000 tonnes,22.4,114.11,234,233,245,253,253
HK,96,Maharashtra,2630,Coffee and products,5142,Food,1000 tonnes,22.4,114.11,15,19,22,28,28
HK,96,Maharashtra,2633,Cocoa Beans and products,5142,Food,1000 tonnes,22.4,114.11,8,10,8,11,11
HK,96,Maharashtra,2635,Tea (including mate),5142,Food,1000 tonnes,22.4,114.11,11,11,11,11,11
HK,96,Maharashtra,2640,Pepper,5142,Food,1000 tonnes,22.4,114.11,1,0,0,0,0
HK,96,Maharashtra,2641,Pimento,5142,Food,1000 tonnes,22.4,114.11,0,0,1,1,1
HK,96,Maharashtra,2642,Cloves,5142,Food,1000 tonnes,22.4,114.11,0,0,0,0,0
HK,96,Maharashtra,2645,"Spices, Other",5142,Food,1000 tonnes,22.4,114.11,3,2,3,3,3
HK,96,Maharashtra,2655,Wine,5142,Food,1000 tonnes,22.4,114.11,26,27,29,31,31
HK,96,Maharashtra,2656,Beer,5142,Food,1000 tonnes,22.4,114.11,166,149,157,154,153
